ID,VSLCODE,TANKCATEGORY,TANKNAME,SG,SOUNDING,VOLUMEINPERCENTAGE,VOLUMEINCUBE,LCGLPP,VCGBL,TCG,FSM
558,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. S,1.025,18.2,0.737,1209.71,173.87,4.78,0,885.81
559,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. S,1.025,18.7,0.788,1293.78,173.76,5.67,0,1351.67
560,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. S,1.025,19.1,0.834,1369.55,173.66,6.4,0,1824.71
561,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. S,1.025,19.5,0.885,1452.9,173.57,7.14,0,2397.37
562,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. S,1.025,19.9,0.941,1543.82,173.49,7.88,0,3038.82
563,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. S,1.025,20.4,0.996,1634.34,173.41,8.56,0,116.03
564,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. S,1.025,20.578,1,1641.4,173.4,8.61,0,0
565,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. P,1.025,0,0,0,174.22,0,0,13218.4
566,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. P,1.025,0.4,0.098,160.13,174.24,0.2,0,16497.58
567,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. P,1.025,0.8,0.199,326.39,174.25,0.41,0,17696.42
568,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. P,1.025,1.3,0.327,537.33,174.25,0.66,0,18469.48
569,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. P,1.025,1.7,0.431,707.48,174.26,0.86,0,18701.95
570,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. P,1.025,2.1,0.458,751.32,174.28,0.92,0,263.02
571,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. P,1.025,2.5,0.482,790.87,174.3,0.99,0,189.32
572,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. P,1.025,3,0.508,834.19,174.32,1.08,0,117.98
573,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. P,1.025,3.4,0.526,863.93,174.33,1.15,0,75.85
574,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. P,1.025,3.8,0.542,889.3,174.34,1.22,0,45.2
575,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. P,1.025,4.2,0.555,910.29,174.34,1.29,0,24.09
576,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. P,1.025,4.7,0.567,930.39,174.35,1.36,0,8.61
577,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. P,1.025,5.1,0.574,941.55,174.35,1.4,0,2.67
578,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. P,1.025,5.5,0.578,948.34,174.35,1.43,0,0.41
579,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. P,1.025,5.9,0.579,950.8,174.35,1.44,0,0
580,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. P,1.025,6.4,0.579,950.84,174.35,1.44,0,0
581,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. P,1.025,6.8,0.579,950.87,174.35,1.44,0,0
582,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. P,1.025,7.2,0.579,950.9,174.35,1.44,0,0
583,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. P,1.025,7.6,0.579,950.93,174.35,1.44,0,0
584,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. P,1.025,8.1,0.579,950.96,174.35,1.44,0,0
585,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. P,1.025,8.5,0.579,950.99,174.35,1.44,0,0
586,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. P,1.025,8.9,0.579,951.02,174.35,1.44,0,0
587,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. P,1.025,9.3,0.579,951.05,174.35,1.44,0,0
588,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. P,1.025,9.8,0.579,951.09,174.35,1.44,0,0
589,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. P,1.025,10.2,0.579,951.12,174.35,1.44,0,0
590,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. P,1.025,10.6,0.579,951.14,174.35,1.44,0,0
591,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. P,1.025,11,0.579,951.17,174.35,1.44,0,0
592,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. P,1.025,11.5,0.58,951.21,174.35,1.44,0,0
593,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. P,1.025,11.9,0.58,951.24,174.35,1.44,0,0
594,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. P,1.025,12.3,0.58,951.27,174.35,1.44,0,0
595,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. P,1.025,12.7,0.58,951.29,174.35,1.44,0,0
596,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. P,1.025,13.2,0.58,951.33,174.35,1.44,0,0
597,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. P,1.025,13.6,0.58,951.36,174.35,1.44,0,0
598,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. P,1.025,14,0.58,951.39,174.35,1.44,0,0
599,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. P,1.025,14.4,0.58,951.42,174.35,1.44,0,0
600,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. P,1.025,14.8,0.58,951.45,174.35,1.44,0,0
601,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. P,1.025,15.3,0.582,955.33,174.34,1.5,0,1.64
602,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. P,1.025,15.7,0.589,966.76,174.32,1.66,0,12.71
603,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. P,1.025,16.1,0.601,985.76,174.27,1.94,0,42.85
604,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. P,1.025,16.5,0.617,1012.33,174.22,2.32,0,101.37
605,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. P,1.025,17,0.643,1056.19,174.13,2.92,0,228.78
606,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. P,1.025,17.4,0.67,1099.79,174.05,3.48,0,385.61
607,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. P,1.025,17.8,0.701,1150.97,173.96,4.11,0,601.47
608,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. P,1.025,18.2,0.737,1209.71,173.87,4.78,0,885.81
609,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. P,1.025,18.7,0.788,1293.78,173.76,5.67,0,1351.67
610,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. P,1.025,19.1,0.834,1369.55,173.66,6.4,0,1824.71
611,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. P,1.025,19.5,0.885,1452.9,173.57,7.14,0,2397.37
612,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. P,1.025,19.9,0.941,1543.82,173.49,7.88,0,3038.82
613,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. P,1.025,20.4,0.996,1634.34,173.41,8.56,0,116.03
614,KAC,WB,NO. 2 T. S. & BTM. W. B. TK. P,1.025,20.578,1,1641.4,173.4,8.61,0,0
627,KAC,WB,NO. 3 S. & BTM. W. B. TK. S,1.025,0,0,0,134.9,0,0,25470.33
628,KAC,WB,NO. 3 S. & BTM. W. B. TK. S,1.025,0.4,0.099,300.39,134.91,0.2,0,31501.02
629,KAC,WB,NO. 3 S. & BTM. W. B. TK. S,1.025,0.8,0.201,611.83,134.92,0.4,0,33734.8
630,KAC,WB,NO. 3 S. & BTM. W. B. TK. S,1.025,1.3,0.33,1006.52,134.92,0.66,0,35123.88
631,KAC,WB,NO. 3 S. & BTM. W. B. TK. S,1.025,1.7,0.435,1324.61,134.92,0.86,0,35496.16
632,KAC,WB,NO. 3 S. & BTM. W. B. TK. S,1.025,2.1,0.461,1405.81,134.94,0.92,0,489.85
633,KAC,WB,NO. 3 S. & BTM. W. B. TK. S,1.025,2.5,0.485,1478.95,134.96,0.99,0,351.88
634,KAC,WB,NO. 3 S. & BTM. W. B. TK. S,1.025,3,0.511,1559.04,134.98,1.08,0,219.25
635,KAC,WB,NO. 3 S. & BTM. W. B. TK. S,1.025,3.4,0.529,1614.05,134.99,1.15,0,141.25
636,KAC,WB,NO. 3 S. & BTM. W. B. TK. S,1.025,3.8,0.545,1660.99,135,1.22,0,84.26
637,KAC,WB,NO. 3 S. & BTM. W. B. TK. S,1.025,4.2,0.558,1699.88,135.01,1.28,0,45.1
638,KAC,WB,NO. 3 S. & BTM. W. B. TK. S,1.025,4.7,0.57,1737.16,135.02,1.35,0,16.2
639,KAC,WB,NO. 3 S. & BTM. W. B. TK. S,1.025,5.1,0.577,1757.91,135.02,1.39,0,5.02
640,KAC,WB,NO. 3 S. & BTM. W. B. TK. S,1.025,5.5,0.581,1770.6,135.02,1.42,0,0.72
641,KAC,WB,NO. 3 S. & BTM. W. B. TK. S,1.025,5.9,0.582,1775.27,135.02,1.43,0,0
642,KAC,WB,NO. 3 S. & BTM. W. B. TK. S,1.025,6.4,0.582,1775.34,135.02,1.43,0,0
643,KAC,WB,NO. 3 S. & BTM. W. B. TK. S,1.025,6.8,0.582,1775.38,135.02,1.43,0,0
644,KAC,WB,NO. 3 S. & BTM. W. B. TK. S,1.025,7.2,0.582,1775.41,135.02,1.43,0,0
645,KAC,WB,NO. 3 S. & BTM. W. B. TK. S,1.025,7.6,0.582,1775.45,135.02,1.43,0,0
646,KAC,WB,NO. 3 S. & BTM. W. B. TK. S,1.025,8.1,0.582,1775.49,135.02,1.43,0,0
647,KAC,WB,NO. 3 S. & BTM. W. B. TK. S,1.025,8.5,0.582,1775.53,135.02,1.43,0,0
648,KAC,WB,NO. 3 S. & BTM. W. B. TK. S,1.025,8.9,0.582,1775.56,135.02,1.43,0,0
649,KAC,WB,NO. 3 S. & BTM. W. B. TK. S,1.025,9.3,0.582,1775.6,135.02,1.43,0,0
650,KAC,WB,NO. 3 S. & BTM. W. B. TK. S,1.025,9.8,0.582,1775.64,135.02,1.43,0,0
651,KAC,WB,NO. 3 S. & BTM. W. B. TK. S,1.025,10.2,0.582,1775.68,135.02,1.43,0,0
652,KAC,WB,NO. 3 S. & BTM. W. B. TK. S,1.025,10.6,0.582,1775.72,135.02,1.43,0,0
653,KAC,WB,NO. 3 S. & BTM. W. B. TK. S,1.025,11,0.582,1775.75,135.02,1.43,0,0
654,KAC,WB,NO. 3 S. & BTM. W. B. TK. S,1.025,11.5,0.583,1775.8,135.02,1.43,0,0
655,KAC,WB,NO. 3 S. & BTM. W. B. TK. S,1.025,11.9,0.583,1775.83,135.02,1.43,0,0
656,KAC,WB,NO. 3 S. & BTM. W. B. TK. S,1.025,12.3,0.583,1775.87,135.02,1.43,0,0
657,KAC,WB,NO. 3 S. & BTM. W. B. TK. S,1.025,12.7,0.583,1775.9,135.02,1.43,0,0
658,KAC,WB,NO. 3 S. & BTM. W. B. TK. S,1.025,13.2,0.583,1775.95,135.02,1.43,0,0
659,KAC,WB,NO. 3 S. & BTM. W. B. TK. S,1.025,13.6,0.583,1775.98,135.02,1.43,0,0
660,KAC,WB,NO. 3 S. & BTM. W. B. TK. S,1.025,14,0.583,1776.02,135.02,1.43,0,0
661,KAC,WB,NO. 3 S. & BTM. W. B. TK. S,1.025,14.4,0.583,1776.06,135.02,1.44,0,0
662,KAC,WB,NO. 3 S. & BTM. W. B. TK. S,1.025,14.8,0.583,1776.09,135.02,1.44,0,0
663,KAC,WB,NO. 3 S. & BTM. W. B. TK. S,1.025,15.3,0.585,1783.26,135.01,1.49,0,2.97
664,KAC,WB,NO. 3 S. & BTM. W. B. TK. S,1.025,15.7,0.592,1804.35,134.99,1.65,0,23.58
665,KAC,WB,NO. 3 S. & BTM. W. B. TK. S,1.025,16.1,0.603,1839.41,134.94,1.93,0,79.23
666,KAC,WB,NO. 3 S. & BTM. W. B. TK. S,1.025,16.5,0.619,1888.43,134.89,2.3,0,187.06
667,KAC,WB,NO. 3 S. & BTM. W. B. TK. S,1.025,17,0.646,1969.32,134.8,2.89,0,422.2
668,KAC,WB,NO. 3 S. & BTM. W. B. TK. S,1.025,17.4,0.672,2049.75,134.72,3.46,0,711.66
669,KAC,WB,NO. 3 S. & BTM. W. B. TK. S,1.025,17.8,0.703,2144.13,134.63,4.08,0,1110.08
670,KAC,WB,NO. 3 S. & BTM. W. B. TK. S,1.025,18.2,0.739,2252.47,134.54,4.75,0,1634.77
671,KAC,WB,NO. 3 S. & BTM. W. B. TK. S,1.025,18.7,0.79,2407.53,134.42,5.63,0,2494.75
672,KAC,WB,NO. 3 S. & BTM. W. B. TK. S,1.025,19.1,0.836,2547.28,134.33,6.36,0,3367.23
673,KAC,WB,NO. 3 S. & BTM. W. B. TK. S,1.025,19.5,0.886,2701,134.24,7.1,0,4422.57
674,KAC,WB,NO. 3 S. & BTM. W. B. TK. S,1.025,19.9,0.941,2868.65,134.15,7.83,0,5603.57
675,KAC,WB,NO. 3 S. & BTM. W. B. TK. S,1.025,20.4,0.996,3035.54,134.08,8.51,0,214.02
676,KAC,WB,NO. 3 S. & BTM. W. B. TK. S,1.025,20.578,1,3048.55,134.07,8.56,0,0
677,KAC,WB,NO. 3 S. & BTM. W. B. TK. P,1.025,0,0,0,134.9,0,0,25470.33
678,KAC,WB,NO. 3 S. & BTM. W. B. TK. P,1.025,0.4,0.099,300.39,134.91,0.2,0,31501.02
679,KAC,WB,NO. 3 S. & BTM. W. B. TK. P,1.025,0.8,0.201,611.83,134.92,0.4,0,33734.8
680,KAC,WB,NO. 3 S. & BTM. W. B. TK. P,1.025,1.3,0.33,1006.52,134.92,0.66,0,35123.88
681,KAC,WB,NO. 3 S. & BTM. W. B. TK. P,1.025,1.7,0.435,1324.61,134.92,0.86,0,35496.16
682,KAC,WB,NO. 3 S. & BTM. W. B. TK. P,1.025,2.1,0.461,1405.81,134.94,0.92,0,489.85
683,KAC,WB,NO. 3 S. & BTM. W. B. TK. P,1.025,2.5,0.485,1478.95,134.96,0.99,0,351.88
684,KAC,WB,NO. 3 S. & BTM. W. B. TK. P,1.025,3,0.511,1559.04,134.98,1.08,0,219.25
685,KAC,WB,NO. 3 S. & BTM. W. B. TK. P,1.025,3.4,0.529,1614.05,134.99,1.15,0,141.25
686,KAC,WB,NO. 3 S. & BTM. W. B. TK. P,1.025,3.8,0.545,1660.99,135,1.22,0,84.26
687,KAC,WB,NO. 3 S. & BTM. W. B. TK. P,1.025,4.2,0.558,1699.88,135.01,1.28,0,45.1
688,KAC,WB,NO. 3 S. & BTM. W. B. TK. P,1.025,4.7,0.57,1737.16,135.02,1.35,0,16.2
689,KAC,WB,NO. 3 S. & BTM. W. B. TK. P,1.025,5.1,0.577,1757.91,135.02,1.39,0,5.02
690,KAC,WB,NO. 3 S. & BTM. W. B. TK. P,1.025,5.5,0.581,1770.6,135.02,1.42,0,0.72
691,KAC,WB,NO. 3 S. & BTM. W. B. TK. P,1.025,5.9,0.582,1775.27,135.02,1.43,0,0
692,KAC,WB,NO. 3 S. & BTM. W. B. TK. P,1.025,6.4,0.582,1775.34,135.02,1.43,0,0
693,KAC,WB,NO. 3 S. & BTM. W. B. TK. P,1.025,6.8,0.582,1775.38,135.02,1.43,0,0
694,KAC,WB,NO. 3 S. & BTM. W. B. TK. P,1.025,7.2,0.582,1775.41,135.02,1.43,0,0
695,KAC,WB,NO. 3 S. & BTM. W. B. TK. P,1.025,7.6,0.582,1775.45,135.02,1.43,0,0
696,KAC,WB,NO. 3 S. & BTM. W. B. TK. P,1.025,8.1,0.582,1775.49,135.02,1.43,0,0
697,KAC,WB,NO. 3 S. & BTM. W. B. TK. P,1.025,8.5,0.582,1775.53,135.02,1.43,0,0
698,KAC,WB,NO. 3 S. & BTM. W. B. TK. P,1.025,8.9,0.582,1775.56,135.02,1.43,0,0
699,KAC,WB,NO. 3 S. & BTM. W. B. TK. P,1.025,9.3,0.582,1775.6,135.02,1.43,0,0
700,KAC,WB,NO. 3 S. & BTM. W. B. TK. P,1.025,9.8,0.582,1775.64,135.02,1.43,0,0
701,KAC,WB,NO. 3 S. & BTM. W. B. TK. P,1.025,10.2,0.582,1775.68,135.02,1.43,0,0
702,KAC,WB,NO. 3 S. & BTM. W. B. TK. P,1.025,10.6,0.582,1775.72,135.02,1.43,0,0
703,KAC,WB,NO. 3 S. & BTM. W. B. TK. P,1.025,11,0.582,1775.75,135.02,1.43,0,0
704,KAC,WB,NO. 3 S. & BTM. W. B. TK. P,1.025,11.5,0.583,1775.8,135.02,1.43,0,0
705,KAC,WB,NO. 3 S. & BTM. W. B. TK. P,1.025,11.9,0.583,1775.83,135.02,1.43,0,0
706,KAC,WB,NO. 3 S. & BTM. W. B. TK. P,1.025,12.3,0.583,1775.87,135.02,1.43,0,0
707,KAC,WB,NO. 3 S. & BTM. W. B. TK. P,1.025,12.7,0.583,1775.9,135.02,1.43,0,0
708,KAC,WB,NO. 3 S. & BTM. W. B. TK. P,1.025,13.2,0.583,1775.95,135.02,1.43,0,0
709,KAC,WB,NO. 3 S. & BTM. W. B. TK. P,1.025,13.6,0.583,1775.98,135.02,1.43,0,0
710,KAC,WB,NO. 3 S. & BTM. W. B. TK. P,1.025,14,0.583,1776.02,135.02,1.43,0,0
711,KAC,WB,NO. 3 S. & BTM. W. B. TK. P,1.025,14.4,0.583,1776.06,135.02,1.44,0,0
712,KAC,WB,NO. 3 S. & BTM. W. B. TK. P,1.025,14.8,0.583,1776.09,135.02,1.44,0,0
713,KAC,WB,NO. 3 S. & BTM. W. B. TK. P,1.025,15.3,0.585,1783.26,135.01,1.49,0,2.97
714,KAC,WB,NO. 3 S. & BTM. W. B. TK. P,1.025,15.7,0.592,1804.35,134.99,1.65,0,23.58
715,KAC,WB,NO. 3 S. & BTM. W. B. TK. P,1.025,16.1,0.603,1839.41,134.94,1.93,0,79.23
716,KAC,WB,NO. 3 S. & BTM. W. B. TK. P,1.025,16.5,0.619,1888.43,134.89,2.3,0,187.06
717,KAC,WB,NO. 3 S. & BTM. W. B. TK. P,1.025,17,0.646,1969.32,134.8,2.89,0,422.2
718,KAC,WB,NO. 3 S. & BTM. W. B. TK. P,1.025,17.4,0.672,2049.75,134.72,3.46,0,711.66
719,KAC,WB,NO. 3 S. & BTM. W. B. TK. P,1.025,17.8,0.703,2144.13,134.63,4.08,0,1110.08
720,KAC,WB,NO. 3 S. & BTM. W. B. TK. P,1.025,18.2,0.739,2252.47,134.54,4.75,0,1634.77
721,KAC,WB,NO. 3 S. & BTM. W. B. TK. P,1.025,18.7,0.79,2407.53,134.42,5.63,0,2494.75
722,KAC,WB,NO. 3 S. & BTM. W. B. TK. P,1.025,19.1,0.836,2547.28,134.33,6.36,0,3367.23
723,KAC,WB,NO. 3 S. & BTM. W. B. TK. P,1.025,19.5,0.886,2701,134.24,7.1,0,4422.57
724,KAC,WB,NO. 3 S. & BTM. W. B. TK. P,1.025,19.9,0.941,2868.65,134.15,7.83,0,5603.57
725,KAC,WB,NO. 3 S. & BTM. W. B. TK. P,1.025,20.4,0.996,3035.54,134.08,8.51,0,214.02
726,KAC,WB,NO. 3 S. & BTM. W. B. TK. P,1.025,20.578,1,3048.55,134.07,8.56,0,0
739,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. S,1.025,0,0,0,82.67,0,0,24587.8
740,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. S,1.025,0.4,0.116,309.13,82.6,0.2,0,31533.61
741,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. S,1.025,0.8,0.237,632.63,82.51,0.41,0,34199.74
742,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. S,1.025,1.3,0.391,1044.94,82.43,0.66,0,36051.4
743,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. S,1.025,1.7,0.516,1378.74,82.38,0.86,0,36793.5
744,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. S,1.025,2.1,0.547,1462.7,82.44,0.92,0,490.67
745,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. S,1.025,2.5,0.575,1538.99,82.47,0.99,0,357.93
746,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. S,1.025,3,0.607,1623.1,82.5,1.08,0,226.12
747,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. S,1.025,3.4,0.629,1681.13,82.51,1.15,0,146.78
748,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. S,1.025,3.8,0.647,1730.8,82.52,1.22,0,88.15
749,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. S,1.025,4.2,0.663,1772.04,82.52,1.29,0,47.46
750,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. S,1.025,4.7,0.677,1811.63,82.53,1.36,0,17.12
751,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. S,1.025,5.1,0.686,1833.71,82.53,1.4,0,5.23
752,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. S,1.025,5.5,0.691,1847.23,82.53,1.43,0,0.72
753,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. S,1.025,5.9,0.693,1852.2,82.53,1.44,0,0
754,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. S,1.025,6.4,0.693,1852.27,82.53,1.44,0,0
755,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. S,1.025,6.8,0.693,1852.31,82.53,1.44,0,0
756,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. S,1.025,7.2,0.693,1852.34,82.53,1.44,0,0
757,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. S,1.025,7.6,0.693,1852.38,82.53,1.44,0,0
758,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. S,1.025,8.1,0.693,1852.42,82.53,1.44,0,0
759,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. S,1.025,8.5,0.693,1852.46,82.53,1.44,0,0
760,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. S,1.025,8.9,0.693,1852.49,82.53,1.44,0,0
761,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. S,1.025,9.3,0.693,1852.53,82.53,1.44,0,0
762,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. S,1.025,9.8,0.693,1852.58,82.53,1.44,0,0
763,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. S,1.025,10.2,0.693,1852.61,82.53,1.44,0,0
764,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. S,1.025,10.6,0.693,1852.65,82.53,1.44,0,0
765,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. S,1.025,11,0.693,1852.68,82.53,1.44,0,0
766,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. S,1.025,11.5,0.693,1852.73,82.53,1.44,0,0
767,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. S,1.025,11.9,0.693,1852.76,82.53,1.44,0,0
768,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. S,1.025,12.3,0.693,1852.8,82.53,1.44,0,0
769,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. S,1.025,12.7,0.693,1852.83,82.53,1.44,0,0
770,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. S,1.025,13.2,0.693,1852.88,82.53,1.44,0,0
771,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. S,1.025,13.6,0.693,1852.91,82.53,1.44,0,0
772,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. S,1.025,14,0.693,1852.95,82.53,1.44,0,0
773,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. S,1.025,14.4,0.693,1852.99,82.53,1.44,0,0
774,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. S,1.025,14.8,0.693,1853.02,82.53,1.44,0,0
775,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. S,1.025,15.3,0.696,1860.55,82.52,1.5,0,3.18
776,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. S,1.025,15.7,0.704,1882.4,82.5,1.66,0,20.5
777,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. S,1.025,16.1,0.715,1913.42,82.5,1.89,0,57.71
778,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. S,1.025,16.5,0.73,1951.77,82.55,2.18,0,134.99
779,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. S,1.025,17,0.752,2010.02,82.67,2.6,0,303.91
780,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. S,1.025,17.4,0.772,2064.88,82.8,2.99,0,508.91
781,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. S,1.025,17.8,0.795,2127.07,82.97,3.41,0,786.07
782,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. S,1.025,18.2,0.821,2196.59,83.16,3.88,0,1144.93
783,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. S,1.025,18.7,0.858,2293.81,83.42,4.49,0,1722.31
784,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. S,1.025,19.1,0.89,2379.84,83.66,5.02,0,2298.67
785,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. S,1.025,19.5,0.925,2473.2,83.9,5.55,0,2986.65
786,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. S,1.025,19.9,0.962,2573.88,84.16,6.11,0,3747.61
787,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. S,1.025,20.4,0.997,2667.44,84.44,6.6,0,112.44
788,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. S,1.025,20.578,1,2674.28,84.46,6.63,0,0
789,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. P,1.025,0,0,0,82.67,0,0,24587.8
790,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. P,1.025,0.4,0.116,309.13,82.6,0.2,0,31533.61
791,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. P,1.025,0.8,0.237,632.63,82.51,0.41,0,34199.74
792,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. P,1.025,1.3,0.391,1044.94,82.43,0.66,0,36051.4
793,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. P,1.025,1.7,0.516,1378.74,82.38,0.86,0,36793.5
794,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. P,1.025,2.1,0.547,1462.7,82.44,0.92,0,490.67
795,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. P,1.025,2.5,0.575,1538.99,82.47,0.99,0,357.93
796,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. P,1.025,3,0.607,1623.1,82.5,1.08,0,226.12
797,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. P,1.025,3.4,0.629,1681.13,82.51,1.15,0,146.78
798,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. P,1.025,3.8,0.647,1730.8,82.52,1.22,0,88.15
799,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. P,1.025,4.2,0.663,1772.04,82.52,1.29,0,47.46
800,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. P,1.025,4.7,0.677,1811.63,82.53,1.36,0,17.12
801,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. P,1.025,5.1,0.686,1833.71,82.53,1.4,0,5.23
802,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. P,1.025,5.5,0.691,1847.23,82.53,1.43,0,0.72
803,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. P,1.025,5.9,0.693,1852.2,82.53,1.44,0,0
804,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. P,1.025,6.4,0.693,1852.27,82.53,1.44,0,0
805,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. P,1.025,6.8,0.693,1852.31,82.53,1.44,0,0
806,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. P,1.025,7.2,0.693,1852.34,82.53,1.44,0,0
