Trim,DRAFT,DISPL,TPC,LCB,LCF,MTC,TKM,VCB,LKM,DISP_NAKED
1,6.89,54320.85,83.62,121.51,121.17,1149.22,24.88,3.53,489.97,54105.18
1,6.9,54404.46,83.62,121.51,121.16,1149.61,24.85,3.54,489.4,54188.63
1,6.91,54488.08,83.63,121.51,121.15,1150.01,24.83,3.54,488.84,54272.09
1,6.92,54571.72,83.64,121.51,121.14,1150.41,24.81,3.55,488.27,54355.57
1,6.93,54655.35,83.65,121.51,121.13,1150.81,24.78,3.55,487.71,54439.05
1,6.94,54739,83.66,121.51,121.12,1151.21,24.76,3.56,487.15,54522.54
1,6.95,54822.66,83.67,121.51,121.11,1151.61,24.73,3.56,486.59,54606.04
1,6.96,54906.33,83.68,121.51,121.1,1152.02,24.71,3.57,486.03,54689.55
1,6.97,54990,83.69,121.51,121.09,1152.42,24.69,3.57,485.48,54773.07
1,6.98,55073.69,83.69,121.5,121.08,1152.83,24.66,3.58,484.92,54856.6
1,6.99,55157.38,83.71,121.5,121.07,1153.24,24.64,3.58,484.37,54940.13
1,7,55241.09,83.71,121.5,121.06,1153.65,24.62,3.59,483.83,55023.68
1,7.01,55324.8,83.73,121.5,121.04,1154.06,24.59,3.59,483.28,55107.24
1,7.02,55408.52,83.73,121.5,121.03,1154.47,24.57,3.6,482.74,55190.8
1,7.03,55492.26,83.75,121.5,121.02,1154.88,24.55,3.61,482.2,55274.37
1,7.04,55576,83.75,121.5,121.01,1155.3,24.52,3.61,481.66,55357.96
1,7.05,55659.75,83.76,121.5,121,1155.71,24.5,3.62,481.12,55441.55
1,7.06,55743.51,83.77,121.5,120.99,1156.13,24.48,3.62,480.58,55525.15
1,7.07,55827.29,83.78,121.5,120.98,1156.55,24.45,3.63,480.05,55608.77
1,7.08,55911.06,83.79,121.5,120.97,1156.97,24.43,3.63,479.52,55692.38
1,7.09,55994.85,83.8,121.5,120.96,1157.39,24.41,3.64,478.99,55776.01
1,7.1,56078.65,83.81,121.49,120.95,1157.81,24.39,3.64,478.46,55859.65
1,7.11,56162.45,83.82,121.49,120.94,1158.24,24.36,3.65,477.94,55943.3
1,7.12,56246.27,83.83,121.49,120.92,1158.66,24.34,3.65,477.41,56026.95
1,7.13,56330.1,83.84,121.49,120.91,1159.09,24.32,3.66,476.89,56110.62
1,7.14,56413.93,83.85,121.49,120.9,1159.52,24.3,3.66,476.37,56194.3
1,7.15,56497.78,83.86,121.49,120.89,1159.95,24.27,3.67,475.86,56277.99
1,7.16,56581.63,83.87,121.49,120.88,1160.38,24.25,3.67,475.34,56361.68
1,7.17,56665.5,83.88,121.49,120.87,1160.81,24.23,3.68,474.83,56445.39
1,7.18,56749.37,83.88,121.49,120.86,1161.25,24.21,3.68,474.32,56529.1
1,7.19,56833.26,83.89,121.49,120.84,1161.68,24.19,3.69,473.81,56612.83
1,7.2,56917.15,83.91,121.48,120.83,1162.12,24.17,3.69,473.3,56696.56
1,7.21,57001.06,83.92,121.48,120.82,1162.56,24.14,3.7,472.8,56780.3
1,7.22,57084.96,83.93,121.48,120.81,1163,24.12,3.7,472.3,56864.05
1,7.23,57168.89,83.94,121.48,120.8,1163.44,24.1,3.71,471.79,56947.82
1,7.24,57252.82,83.94,121.48,120.79,1163.89,24.08,3.71,471.3,57031.59
1,7.25,57336.77,83.95,121.48,120.77,1164.33,24.06,3.72,470.8,57115.38
1,7.26,57420.72,83.97,121.48,120.76,1164.78,24.04,3.72,470.3,57199.17
1,7.27,57504.68,83.97,121.48,120.75,1165.23,24.02,3.73,469.81,57282.98
1,7.28,57588.66,83.99,121.48,120.74,1165.67,23.99,3.73,469.32,57366.79
1,7.29,57672.64,83.99,121.47,120.73,1166.13,23.97,3.74,468.83,57450.61
1,7.3,57756.63,84,121.47,120.71,1166.58,23.95,3.74,468.35,57534.45
1,7.31,57840.63,84.01,121.47,120.7,1167.03,23.93,3.75,467.86,57618.29
1,7.32,57924.64,84.02,121.47,120.69,1167.49,23.91,3.75,467.38,57702.14
1,7.33,58008.66,84.04,121.47,120.68,1167.95,23.89,3.76,466.9,57786
1,7.34,58092.7,84.04,121.47,120.67,1168.41,23.87,3.76,466.42,57869.88
1,7.35,58176.74,84.06,121.47,120.65,1168.87,23.85,3.77,465.94,57953.76
1,7.36,58260.79,84.07,121.47,120.64,1169.33,23.83,3.77,465.47,58037.65
1,7.37,58344.86,84.07,121.46,120.63,1169.79,23.81,3.78,464.99,58121.55
1,7.38,58428.93,84.08,121.46,120.62,1170.26,23.79,3.79,464.52,58205.47
1,7.39,58513.01,84.1,121.46,120.6,1170.72,23.77,3.79,464.05,58289.39
1,7.4,58597.11,84.1,121.46,120.59,1171.19,23.75,3.8,463.59,58373.33
1,7.41,58681.21,84.12,121.46,120.58,1171.66,23.73,3.8,463.12,58457.27
1,7.42,58765.32,84.13,121.46,120.57,1172.14,23.71,3.81,462.66,58541.22
1,7.43,58849.45,84.14,121.46,120.55,1172.61,23.69,3.81,462.2,58625.19
1,7.44,58933.58,84.14,121.46,120.54,1173.09,23.67,3.82,461.74,58709.17
1,7.45,59017.72,84.16,121.45,120.53,1173.56,23.65,3.82,461.28,58793.15
1,7.46,59101.88,84.17,121.45,120.51,1174.04,23.63,3.83,460.82,58877.14
1,7.47,59186.05,84.18,121.45,120.5,1174.52,23.61,3.83,460.37,58961.15
1,7.48,59270.22,84.19,121.45,120.49,1175.01,23.59,3.84,459.92,59045.17
1,7.49,59354.41,84.2,121.45,120.48,1175.49,23.57,3.84,459.47,59129.2
1,7.5,59438.61,84.21,121.45,120.46,1175.98,23.55,3.85,459.02,59213.23
1,7.51,59522.82,84.22,121.45,120.45,1176.46,23.53,3.85,458.57,59297.29
1,7.52,59607.04,84.23,121.44,120.44,1176.95,23.51,3.86,458.13,59381.34
1,7.53,59691.27,84.24,121.44,120.42,1177.44,23.49,3.86,457.69,59465.41
1,7.54,59775.51,84.25,121.44,120.41,1177.94,23.47,3.87,457.25,59549.49
1,7.55,59859.76,84.26,121.44,120.4,1178.43,23.45,3.87,456.81,59633.59
1,7.56,59944.02,84.28,121.44,120.38,1178.93,23.43,3.88,456.37,59717.68
1,7.57,60028.3,84.29,121.44,120.37,1179.43,23.41,3.88,455.94,59801.8
1,7.58,60112.58,84.3,121.43,120.36,1179.92,23.4,3.89,455.5,59885.92
1,7.59,60196.87,84.3,121.43,120.34,1180.43,23.38,3.89,455.07,59970.06
1,7.6,60281.18,84.32,121.43,120.33,1180.93,23.36,3.9,454.64,60054.2
1,7.61,60365.5,84.33,121.43,120.32,1181.43,23.34,3.9,454.21,60138.36
1,7.62,60449.82,84.34,121.43,120.3,1181.94,23.32,3.91,453.79,60222.52
1,7.63,60534.16,84.35,121.43,120.29,1182.45,23.3,3.91,453.36,60306.7
1,7.64,60618.51,84.36,121.42,120.27,1182.96,23.28,3.92,452.94,60390.89
1,7.65,60702.88,84.37,121.42,120.26,1183.47,23.26,3.92,452.52,60475.09
1,7.66,60787.25,84.38,121.42,120.25,1183.99,23.25,3.93,452.1,60559.3
1,7.67,60871.63,84.4,121.42,120.23,1184.5,23.23,3.93,451.68,60643.52
1,7.68,60956.02,84.41,121.42,120.22,1185.02,23.21,3.94,451.27,60727.76
1,7.69,61040.43,84.42,121.42,120.21,1185.54,23.19,3.94,450.85,60812
1,7.7,61124.85,84.43,121.41,120.19,1186.06,23.17,3.95,450.44,60896.26
1,7.71,61209.28,84.44,121.41,120.18,1186.58,23.16,3.96,450.03,60980.53
1,7.72,61293.71,84.45,121.41,120.16,1187.1,23.14,3.96,449.62,61064.8
1,7.73,61378.17,84.46,121.41,120.15,1187.63,23.12,3.97,449.22,61149.1
1,7.74,61462.63,84.48,121.41,120.13,1188.15,23.1,3.97,448.81,61233.39
1,7.75,61547.1,84.49,121.41,120.12,1188.68,23.08,3.98,448.41,61317.71
1,7.76,61631.59,84.5,121.4,120.11,1189.21,23.07,3.98,448.01,61402.04
1,7.77,61716.09,84.51,121.4,120.09,1189.74,23.05,3.99,447.61,61486.37
1,7.78,61800.6,84.52,121.4,120.08,1190.28,23.03,3.99,447.21,61570.72
1,7.79,61885.12,84.54,121.4,120.06,1190.81,23.01,4,446.81,61655.08
1,7.8,61969.65,84.54,121.4,120.05,1191.35,23,4,446.41,61739.46
1,7.81,62054.2,84.56,121.39,120.03,1191.89,22.98,4.01,446.02,61823.84
1,7.82,62138.75,84.57,121.39,120.02,1192.43,22.96,4.01,445.63,61908.23
1,7.83,62223.32,84.58,121.39,120,1192.97,22.94,4.02,445.24,61992.64
1,7.84,62307.9,84.6,121.39,119.99,1193.51,22.93,4.02,444.85,62077.05
1,7.85,62392.49,84.6,121.39,119.98,1194.06,22.91,4.03,444.46,62161.49
1,7.86,62477.09,84.62,121.38,119.96,1194.6,22.89,4.03,444.07,62245.93
1,7.87,62561.71,84.63,121.38,119.95,1195.15,22.88,4.04,443.69,62330.38
1,7.88,62646.34,84.64,121.38,119.93,1195.7,22.86,4.04,443.31,62414.86
1,7.89,62730.98,84.65,121.38,119.92,1196.25,22.84,4.05,442.93,62499.33
1,7.9,62815.63,84.67,121.38,119.9,1196.8,22.82,4.05,442.55,62583.82
1,7.91,62900.29,84.68,121.37,119.89,1197.35,22.81,4.06,442.17,62668.32
1,7.92,62984.97,84.69,121.37,119.87,1197.91,22.79,4.06,441.79,62752.84
1,7.93,63069.66,84.7,121.37,119.86,1198.47,22.77,4.07,441.42,62837.37
1,7.94,63154.36,84.71,121.37,119.84,1199.02,22.76,4.07,441.04,62921.91
1,7.95,63239.07,84.73,121.37,119.83,1199.58,22.74,4.08,440.67,63006.46
1,7.96,63323.8,84.74,121.36,119.81,1200.14,22.72,4.08,440.3,63091.02
1,7.97,63408.53,84.75,121.36,119.8,1200.71,22.71,4.09,439.93,63175.6
1,7.98,63493.29,84.76,121.36,119.78,1201.27,22.69,4.09,439.56,63260.19
1,7.99,63578.04,84.78,121.36,119.77,1201.84,22.68,4.1,439.2,63344.79
1,8,63662.82,84.79,121.35,119.75,1202.4,22.66,4.1,438.83,63429.41
1,8.01,63747.61,84.8,121.35,119.73,1202.97,22.64,4.11,438.47,63514.04
1,8.02,63832.41,84.82,121.35,119.72,1203.54,22.63,4.12,438.1,63598.68
1,8.03,63917.22,84.83,121.35,119.7,1204.11,22.61,4.12,437.74,63683.32
1,8.04,64002.05,84.84,121.35,119.69,1204.69,22.59,4.13,437.38,63767.99
1,8.05,64086.9,84.85,121.34,119.67,1205.26,22.58,4.13,437.03,63852.67
1,8.06,64171.75,84.87,121.34,119.66,1205.84,22.56,4.14,436.67,63937.36
1,8.07,64256.61,84.88,121.34,119.64,1206.41,22.55,4.14,436.31,64022.06
1,8.08,64341.5,84.89,121.34,119.63,1206.99,22.53,4.15,435.96,64106.77
1,8.09,64426.39,84.91,121.33,119.61,1207.57,22.51,4.15,435.61,64191.5
1,8.1,64511.3,84.92,121.33,119.6,1208.15,22.5,4.16,435.26,64276.25
1,8.11,64596.21,84.93,121.33,119.58,1208.73,22.48,4.16,434.91,64361
1,8.12,64681.14,84.94,121.33,119.56,1209.32,22.47,4.17,434.56,64445.77
1,8.13,64766.09,84.96,121.32,119.55,1209.9,22.45,4.17,434.21,64530.55
1,8.14,64851.05,84.97,121.32,119.53,1210.49,22.44,4.18,433.86,64615.34
1,8.15,64936.02,84.98,121.32,119.52,1211.08,22.42,4.18,433.52,64700.15
1,8.16,65021,85,121.32,119.5,1211.66,22.41,4.19,433.18,64784.97
1,8.17,65106,85.01,121.32,119.48,1212.25,22.39,4.19,432.83,64869.8
1,8.18,65191.01,85.02,121.31,119.47,1212.84,22.38,4.2,432.49,64954.65
1,8.19,65276.03,85.04,121.31,119.45,1213.44,22.36,4.2,432.15,65039.5
1,8.2,65361.07,85.05,121.31,119.44,1214.03,22.34,4.21,431.81,65124.38
1,8.21,65446.12,85.07,121.31,119.42,1214.62,22.33,4.21,431.48,65209.27
1,8.22,65531.18,85.08,121.3,119.4,1215.22,22.31,4.22,431.14,65294.17
1,8.23,65616.26,85.09,121.3,119.39,1215.82,22.3,4.22,430.8,65379.08
1,8.24,65701.34,85.11,121.3,119.37,1216.41,22.28,4.23,430.47,65464
1,8.25,65786.45,85.12,121.29,119.36,1217.01,22.27,4.23,430.14,65548.95
1,8.26,65871.57,85.13,121.29,119.34,1217.61,22.25,4.24,429.81,65633.9
1,8.27,65956.7,85.15,121.29,119.32,1218.21,22.24,4.24,429.48,65718.87
1,8.28,66041.84,85.16,121.29,119.31,1218.81,22.22,4.25,429.15,65803.84
1,8.29,66127,85.17,121.28,119.29,1219.42,22.21,4.25,428.82,65888.84
1,8.3,66212.17,85.19,121.28,119.28,1220.02,22.2,4.26,428.49,65973.84
1,8.31,66297.36,85.2,121.28,119.26,1220.62,22.18,4.27,428.16,66058.87
1,8.32,66382.55,85.21,121.28,119.24,1221.23,22.17,4.27,427.84,66143.9
1,8.33,66467.77,85.23,121.27,119.23,1221.83,22.15,4.28,427.52,66228.95
1,8.34,66552.99,85.25,121.27,119.21,1222.44,22.14,4.28,427.19,66314.01
1,8.35,66638.23,85.25,121.27,119.19,1223.05,22.12,4.29,426.87,66399.09
1,8.36,66723.48,85.27,121.27,119.18,1223.66,22.11,4.29,426.55,66484.17
1,8.37,66808.76,85.28,121.26,119.16,1224.27,22.09,4.3,426.23,66569.28
1,8.38,66894.03,85.3,121.26,119.14,1224.88,22.08,4.3,425.91,66654.4
1,8.39,66979.33,85.31,121.26,119.13,1225.49,22.07,4.31,425.59,66739.53
1,8.4,67064.64,85.32,121.25,119.11,1226.1,22.05,4.31,425.28,66824.67
1,8.41,67149.96,85.34,121.25,119.1,1226.71,22.04,4.32,424.96,66909.84
1,8.42,67235.3,85.36,121.25,119.08,1227.32,22.02,4.32,424.65,66995.01
1,8.43,67320.66,85.37,121.25,119.06,1227.94,22.01,4.33,424.33,67080.2
1,8.44,67406.02,85.38,121.24,119.05,1228.55,21.99,4.33,424.02,67165.4
1,8.45,67491.4,85.39,121.24,119.03,1229.17,21.98,4.34,423.71,67250.62
1,8.46,67576.79,85.42,121.24,119.01,1229.78,21.97,4.34,423.4,67335.84
1,8.47,67662.2,85.42,121.23,119,1230.4,21.95,4.35,423.09,67421.09
1,8.48,67747.62,85.44,121.23,118.98,1231.02,21.94,4.35,422.78,67506.34
1,8.49,67833.05,85.45,121.23,118.96,1231.63,21.93,4.36,422.47,67591.62
1,8.5,67918.51,85.47,121.23,118.95,1232.25,21.91,4.36,422.16,67676.9
1,8.51,68003.97,85.48,121.22,118.93,1232.87,21.9,4.37,421.86,67762.2
1,8.52,68089.45,85.5,121.22,118.91,1233.49,21.88,4.37,421.55,67847.52
1,8.53,68174.95,85.51,121.22,118.9,1234.11,21.87,4.38,421.25,67932.85
1,8.54,68260.46,85.53,121.21,118.88,1234.73,21.86,4.38,420.94,68018.2
1,8.55,68345.99,85.54,121.21,118.86,1235.35,21.84,4.39,420.64,68103.56
1,8.56,68431.52,85.56,121.21,118.85,1235.97,21.83,4.39,420.34,68188.93
1,8.57,68517.08,85.57,121.2,118.83,1236.59,21.82,4.4,420.04,68274.32
1,8.58,68602.65,85.59,121.2,118.81,1237.22,21.8,4.4,419.73,68359.72
1,8.59,68688.24,85.6,121.2,118.8,1237.84,21.79,4.41,419.44,68445.14
1,8.6,68773.84,85.62,121.2,118.78,1238.46,21.78,4.42,419.14,68530.57
1,8.61,68859.45,85.63,121.19,118.76,1239.08,21.76,4.42,418.84,68616.02
1,8.62,68945.08,85.64,121.19,118.75,1239.71,21.75,4.43,418.54,68701.48
1,8.63,69030.71,85.66,121.19,118.73,1240.33,21.74,4.43,418.24,68786.95
1,8.64,69116.37,85.67,121.18,118.71,1240.96,21.72,4.44,417.95,68872.45
1,8.65,69202.04,85.69,121.18,118.7,1241.58,21.71,4.44,417.65,68957.94
1,8.66,69287.73,85.7,121.18,118.68,1242.21,21.7,4.45,417.36,69043.46
1,8.67,69373.43,85.72,121.17,118.66,1242.83,21.68,4.45,417.07,69129
1,8.68,69459.15,85.73,121.17,118.65,1243.46,21.67,4.46,416.77,69214.55
1,8.69,69544.87,85.75,121.17,118.63,1244.09,21.66,4.46,416.48,69300.1
1,8.7,69630.62,85.76,121.16,118.61,1244.72,21.65,4.47,416.19,69385.69
1,8.71,69716.37,85.77,121.16,118.59,1245.34,21.63,4.47,415.9,69471.28
1,8.72,69802.15,85.79,121.16,118.58,1245.97,21.62,4.48,415.61,69556.88
1,8.73,69887.93,85.8,121.15,118.56,1246.6,21.61,4.48,415.32,69642.5
1,8.74,69973.73,85.82,121.15,118.54,1247.23,21.59,4.49,415.04,69728.14
1,8.75,70059.55,85.83,121.15,118.53,1247.86,21.58,4.49,414.75,69813.79
1,8.76,70145.38,85.85,121.14,118.51,1248.49,21.57,4.5,414.46,69899.45
1,8.77,70231.23,85.86,121.14,118.49,1249.12,21.56,4.5,414.18,69985.14
1,8.78,70317.09,85.88,121.14,118.48,1249.75,21.54,4.51,413.89,70070.83
1,8.79,70402.97,85.89,121.13,118.46,1250.39,21.53,4.51,413.61,70156.53
1,8.8,70488.86,85.9,121.13,118.44,1251.02,21.52,4.52,413.33,70242.27
1,8.81,70574.77,85.93,121.13,118.43,1251.65,21.51,4.52,413.05,70328
1,8.82,70660.68,85.93,121.12,118.41,1252.28,21.49,4.53,412.76,70413.75
1,8.83,70746.62,85.95,121.12,118.39,1252.92,21.48,4.53,412.48,70499.52
1,8.84,70832.57,85.96,121.12,118.37,1253.55,21.47,4.54,412.2,70585.3
1,8.85,70918.52,85.98,121.11,118.36,1254.19,21.46,4.55,411.92,70671.09
1,8.86,71004.5,85.99,121.11,118.34,1254.82,21.45,4.55,411.65,70756.91
1,8.87,71090.49,86.01,121.11,118.32,1255.46,21.43,4.56,411.37,70842.73
1,8.88,71176.51,86.02,121.1,118.31,1256.09,21.42,4.56,411.09,70928.57
1,8.89,71262.53,86.04,121.1,118.29,1256.73,21.41,4.57,410.81,71014.43
1,8.9,71348.56,86.06,121.1,118.27,1257.37,21.4,4.57,410.54,71100.3
1,8.91,71434.62,86.07,121.09,118.26,1258,21.38,4.58,410.26,71186.19
1,8.92,71520.69,86.08,121.09,118.24,1258.64,21.37,4.58,409.99,71272.09
1,8.93,71606.77,86.1,121.09,118.22,1259.28,21.36,4.59,409.72,71358
1,8.94,71692.86,86.11,121.08,118.2,1259.92,21.35,4.59,409.44,71443.92
1,8.95,71778.97,86.12,121.08,118.19,1260.56,21.34,4.6,409.17,71529.87
1,8.96,71865.09,86.15,121.08,118.17,1261.2,21.33,4.6,408.9,71615.83
1,8.97,71951.24,86.16,121.07,118.15,1261.84,21.31,4.61,408.63,71701.8
1,8.98,72037.39,86.17,121.07,118.14,1262.48,21.3,4.61,408.36,71787.79
1,8.99,72123.56,86.19,121.07,118.12,1263.12,21.29,4.62,408.09,71873.79
1,9,72209.75,86.2,121.06,118.1,1263.76,21.28,4.62,407.82,71959.81
1,9.01,72295.95,86.21,121.06,118.08,1264.4,21.27,4.63,407.56,72045.85
1,9.02,72382.16,86.23,121.05,118.07,1265.04,21.25,4.63,407.29,72131.9
1,9.03,72468.38,86.25,121.05,118.05,1265.68,21.24,4.64,407.02,72217.95
1,9.04,72554.64,86.26,121.05,118.03,1266.33,21.23,4.64,406.76,72304.03
1,9.05,72640.9,86.28,121.04,118.02,1266.97,21.22,4.65,406.49,72390.12
1,9.06,72727.18,86.29,121.04,118,1267.61,21.21,4.65,406.23,72476.23
1,9.07,72813.46,86.31,121.04,117.98,1268.26,21.2,4.66,405.97,72562.34
1,9.08,72899.77,86.32,121.03,117.96,1268.9,21.19,4.66,405.7,72648.49
1,9.09,72986.09,86.34,121.03,117.95,1269.55,21.17,4.67,405.44,72734.64
1,9.1,73072.42,86.35,121.03,117.93,1270.19,21.16,4.68,405.18,72820.8
1,9.11,73158.77,86.37,121.02,117.91,1270.84,21.15,4.68,404.92,72906.98
1,9.12,73245.13,86.38,121.02,117.9,1271.48,21.14,4.69,404.66,72993.18
1,9.13,73331.52,86.4,121.01,117.88,1272.13,21.13,4.69,404.4,73079.39
1,9.14,73417.91,86.41,121.01,117.86,1272.78,21.12,4.7,404.14,73165.62
1,9.15,73504.31,86.42,121.01,117.84,1273.42,21.11,4.7,403.88,73251.85
1,9.16,73590.74,86.45,121,117.83,1274.07,21.1,4.71,403.62,73338.11
1,9.17,73677.19,86.46,121,117.81,1274.72,21.09,4.71,403.37,73424.39
1,9.18,73763.64,86.46,120.99,117.79,1275.37,21.07,4.72,403.11,73510.67
1,9.19,73850.1,86.49,120.99,117.78,1276.02,21.06,4.72,402.86,73596.96
1,9.2,73936.59,86.5,120.99,117.76,1276.66,21.05,4.73,402.6,73683.28
1,9.21,74023.09,86.51,120.98,117.74,1277.31,21.04,4.73,402.35,73769.62
1,9.22,74109.6,86.53,120.98,117.72,1277.96,21.03,4.74,402.09,73855.96
1,9.23,74196.12,86.54,120.98,117.71,1278.61,21.02,4.74,401.84,73942.3
1,9.24,74282.66,86.56,120.97,117.69,1279.26,21.01,4.75,401.59,74028.68
1,9.25,74369.23,86.58,120.97,117.67,1279.91,21,4.75,401.34,74115.07
1,9.26,74455.8,86.59,120.96,117.65,1280.56,20.99,4.76,401.08,74201.48
1,9.27,74542.39,86.6,120.96,117.64,1281.21,20.98,4.76,400.83,74287.91
1,9.28,74628.98,86.62,120.96,117.62,1281.87,20.97,4.77,400.58,74374.33
1,9.29,74715.6,86.64,120.95,117.6,1282.52,20.95,4.77,400.33,74460.77
1,9.3,74802.24,86.65,120.95,117.59,1283.17,20.94,4.78,400.09,74547.24
1,9.31,74888.89,86.66,120.94,117.57,1283.82,20.93,4.78,399.84,74633.72
1,9.32,74975.54,86.67,120.94,117.55,1284.47,20.92,4.79,399.59,74720.21
1,9.33,75062.21,86.7,120.94,117.53,1285.12,20.91,4.8,399.34,74806.71
1,9.34,75148.91,86.7,120.93,117.52,1285.78,20.9,4.8,399.1,74893.23
1,9.35,75235.61,86.73,120.93,117.5,1286.43,20.89,4.81,398.85,74979.77
1,9.36,75322.33,86.74,120.92,117.48,1287.08,20.88,4.81,398.6,75066.32
1,9.37,75409.07,86.75,120.92,117.46,1287.74,20.87,4.82,398.36,75152.89
1,9.38,75495.82,86.77,120.92,117.45,1288.39,20.86,4.82,398.12,75239.47
1,9.39,75582.59,86.78,120.91,117.43,1289.04,20.85,4.83,397.87,75326.07
1,9.4,75669.36,86.8,120.91,117.41,1289.7,20.84,4.83,397.63,75412.67
1,9.41,75756.16,86.81,120.9,117.4,1290.35,20.83,4.84,397.39,75499.3
1,9.42,75842.96,86.83,120.9,117.38,1291,20.82,4.84,397.14,75585.94
1,9.43,75929.8,86.84,120.9,117.36,1291.66,20.81,4.85,396.9,75672.6
1,9.44,76016.62,86.85,120.89,117.34,1292.31,20.8,4.85,396.66,75759.27
1,9.45,76103.48,86.87,120.89,117.33,1292.97,20.79,4.86,396.42,75845.95
1,9.46,76190.35,86.89,120.88,117.31,1293.62,20.78,4.86,396.18,75932.65
1,9.47,76277.23,86.9,120.88,117.29,1294.28,20.77,4.87,395.94,76019.37
1,9.48,76364.12,86.92,120.87,117.27,1294.93,20.76,4.87,395.7,76106.09
1,9.49,76451.05,86.93,120.87,117.26,1295.59,20.75,4.88,395.46,76192.84
1,9.5,76537.97,86.95,120.87,117.24,1296.24,20.74,4.88,395.23,76279.59
1,9.51,76624.91,86.96,120.86,117.22,1296.9,20.73,4.89,394.99,76366.37
1,9.52,76711.87,86.97,120.86,117.2,1297.55,20.72,4.89,394.75,76453.16
1,9.53,76798.84,86.98,120.85,117.19,1298.21,20.71,4.9,394.52,76539.96
1,9.54,76885.81,86.99,120.85,117.17,1298.86,20.7,4.9,394.28,76626.77
1,9.55,76972.8,87.01,120.85,117.15,1299.52,20.69,4.91,394.04,76713.61
1,9.56,77059.82,87.03,120.84,117.14,1300.17,20.68,4.92,393.81,76800.46
1,9.57,77146.83,87.04,120.84,117.12,1300.83,20.67,4.92,393.57,76887.31
1,9.58,77233.87,87.05,120.83,117.1,1301.49,20.66,4.93,393.34,76974.2
1,9.59,77320.91,87.07,120.83,117.08,1302.14,20.65,4.93,393.11,77061.09
1,9.6,77407.98,87.08,120.82,117.07,1302.8,20.64,4.94,392.87,77148
1,9.61,77495.06,87.1,120.82,117.05,1303.45,20.63,4.94,392.64,77234.91
1,9.62,77582.16,87.11,120.82,117.03,1304.11,20.62,4.95,392.41,77321.85
1,9.63,77669.27,87.13,120.81,117.01,1304.77,20.61,4.95,392.18,77408.8
1,9.64,77756.4,87.14,120.81,117,1305.42,20.6,4.96,391.95,77495.77
1,9.65,77843.52,87.16,120.8,116.98,1306.08,20.59,4.96,391.72,77582.74
1,9.66,77930.69,87.18,120.8,116.96,1306.74,20.58,4.97,391.49,77669.74
1,9.67,78017.86,87.18,120.79,116.94,1307.4,20.57,4.97,391.26,77756.77
1,9.68,78105.05,87.2,120.79,116.93,1308.05,20.57,4.98,391.03,77843.79
1,9.69,78192.23,87.22,120.79,116.91,1308.71,20.56,4.98,390.8,77930.82
1,9.7,78279.45,87.23,120.78,116.89,1309.37,20.55,4.99,390.57,78017.88
1,9.71,78366.69,87.25,120.78,116.88,1310.03,20.54,4.99,390.35,78104.95
1,9.72,78453.93,87.26,120.77,116.86,1310.69,20.53,5,390.12,78192.04
1,9.73,78541.19,87.27,120.77,116.84,1311.35,20.52,5,389.89,78279.14
1,9.74,78628.46,87.3,120.76,116.82,1312.01,20.51,5.01,389.67,78366.25
1,9.75,78715.76,87.3,120.76,116.81,1312.66,20.5,5.01,389.44,78453.39
1,9.76,78803.06,87.32,120.75,116.79,1313.32,20.49,5.02,389.22,78540.54
1,9.77,78890.38,87.34,120.75,116.77,1313.98,20.48,5.03,388.99,78627.7
1,9.78,78977.71,87.35,120.75,116.75,1314.64,20.47,5.03,388.77,78714.87
1,9.79,79065.06,87.37,120.74,116.74,1315.3,20.46,5.04,388.54,78802.06
1,9.8,79152.43,87.38,120.74,116.72,1315.97,20.46,5.04,388.32,78889.27
1,9.81,79239.8,87.4,120.73,116.7,1316.63,20.45,5.05,388.1,78976.49
1,9.82,79327.2,87.41,120.73,116.68,1317.29,20.44,5.05,387.88,79063.72
1,9.83,79414.61,87.43,120.72,116.67,1317.95,20.43,5.06,387.66,79150.98
1,9.84,79502.04,87.44,120.72,116.65,1318.61,20.42,5.06,387.44,79238.25
1,9.85,79589.48,87.46,120.71,116.63,1319.27,20.41,5.07,387.22,79325.53
1,9.86,79676.93,87.47,120.71,116.62,1319.94,20.4,5.07,387,79412.82
1,9.87,79764.41,87.48,120.7,116.6,1320.6,20.39,5.08,386.78,79500.13
1,9.88,79851.89,87.51,120.7,116.58,1321.26,20.38,5.08,386.56,79587.46
1,9.89,79939.39,87.52,120.7,116.56,1321.93,20.38,5.09,386.34,79674.8
1,9.9,80026.91,87.53,120.69,116.55,1322.59,20.37,5.09,386.12,79762.16
1,9.91,80114.44,87.55,120.69,116.53,1323.26,20.36,5.1,385.91,79849.53
1,9.92,80201.98,87.56,120.68,116.51,1323.92,20.35,5.1,385.69,79936.92
1,9.93,80289.55,87.58,120.68,116.49,1324.59,20.34,5.11,385.47,80024.33
1,9.94,80377.12,87.6,120.67,116.48,1325.26,20.33,5.11,385.26,80111.74
1,9.95,80464.72,87.61,120.67,116.46,1325.92,20.32,5.12,385.04,80199.18
1,9.96,80552.33,87.62,120.66,116.44,1326.59,20.32,5.12,384.83,80286.63
1,9.97,80639.95,87.64,120.66,116.42,1327.26,20.31,5.13,384.62,80374.09
1,9.98,80727.59,87.65,120.65,116.41,1327.92,20.3,5.13,384.4,80461.57
1,9.99,80815.24,87.67,120.65,116.39,1328.59,20.29,5.14,384.19,80549.07
